Date,User,Tweet
01-05-2022 22:02,calgaryherald,"#ICYMI: How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/lo2Xw42IIZ ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
01-05-2022 22:00,nationalpost,"#ICYMI: How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/7h7HtajLtw ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
29-04-2022 00:56,FremontCyril,"What's #Best on https://t.co/LefsqgcH5Q ?
The Fed Is Pushing The Economy Into A Recession  - Steve Forbes : What's Ahead : Forbes
https://t.co/MY1Q7nxi4P
#business #fedasinflationfight #interestratehike"
28-04-2022 21:30,calgaryherald,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/TnQTOCIabs ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 21:18,nationalpost,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/mDY8Xbz6Ve ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 21:12,leaderpost,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/2ZRTHmXtAg ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:46,TheStarPhoenix,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/2AEsUKemDg ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:42,VancouverSun,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/rmomJ1797W ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:31,OttawaCitizen,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/oK2BKyKahJ ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:31,LFPress,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/w8M3PsiZKX ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:24,edmontonjournal,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/w5CxtvmyaL ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
28-04-2022 20:07,TheWindsorStar,"How to potentially save thousands on your tax bill ahead of CRA's prescribed interest rate hike https://t.co/NDGxlEdUeA ó via @financialpost

#Taxes #PersonalFinance #interestratehike"
25-04-2022 12:39,pettygrove_john,"Interest rate hike and load shedding double-blow to hit South Africa.

https://t.co/J01q0x9IzV

#SouthAfrica #interestrates #interestratehike"
24-04-2022 21:31,JenBourikas,"Take a listen at my latest #reel
https://t.co/Y0T9ydSAY7
?What is going on in the Canadian Real Estate Market? What has shifted? ?

#torontorealestate #oakville  #ontariomarket #realestate #realestatequestions #interestratehike #foreignbuyerstax https://t.co/wSS57zc2Kc"
24-04-2022 13:25,RichardBoersen,Dit gebeurt er als mensen met totaal geen kennis van zaken op verkeerde plekken zitten. En het gebeurt iedere keer weer. #inflation #interestratehike #IMF #ECB #QE https://t.co/h8jEf2IH11
23-04-2022 16:00,TheFinancialD,"Stocks are tumbling again on Friday as the sharp, recent surge for interest rates keeps weighing on Wall Street. #WallStreet #StockMarket #InterestRateHike https://t.co/1UO4q3fr8M"
23-04-2022 10:08,arirangtvnews,"? BAD DAY FOR DOW

Dow tanks nearly 1,000 points as Fed signals sharper interest rate hike

#Stocks #interestratehike #DowJones

Arirang News ? https://t.co/mVDEocNgm0
News Center ? https://t.co/mZQ2egcQgF https://t.co/OI2znU3UKT"
23-04-2022 08:01,ManaTelanganaIN,???????? ???? https://t.co/pRKTnXwC01 via @Telangana ???? ???????  | Latest Telugu Breaking News #Globalmarkets #Indices #InterestRateHike #Market #Mumbai #Nifty #NSE #Sensex #SensexNifty #Sharemarket
22-04-2022 03:22,biztoc,"Powell says taming inflation 'absolutely essential,' and a 50 basis point hike possible for May #fintwit #hikes #interestratehike #basispointhike #centralbank #cmegroup https://t.co/jpRSJckjr6"
21-04-2022 22:57,BCHOMEHUNTER,"THE #BCHOMEHUNTER GROUP BREAKING: ìMarket bets on another jumbo #interestratehike in June -odds for the second outsized rate hike rose to 100% after #inflation data.î #Vancouver #WestVan #NorthVan #SeatoSky #FraserValley #VancouverIsland #Okanagan #BC #RE
https://t.co/ciJ3iuwxB9"
20-04-2022 12:53,InvestorSimply,"Stansberry: The Federal Reserve Bank of St. Louis President James Bullard said an #interestratehike of 75 basis points, or 0.75%, is not out of the realm of possibilities. A large move such as this hasnít been made by the central bank since 1994. Learn mÖ https://t.co/5Bb1Z8JqWw"
19-04-2022 22:37,Stansberry,"The Federal Reserve Bank of St. Louis President James Bullard said an #interestratehike of 75 basis points, or 0.75%, is not out of the realm of possibilities. A large move such as this hasnít been made by the central bank since 1994. Learn more ?? https://t.co/7iPAqQLwZM https://t.co/9gjlF2NTGh"
19-04-2022 13:15,pettygrove_john,"With interest rates rising ñ should you fix your bond in South Africa? 

https://t.co/nPVwgemhsy

#SouthAfrica #realestate #interestratehike https://t.co/ClRD495kM5"
18-04-2022 20:15,ZeljkaWalker_TD,Bank of Canada delivered a 50 basis point rate hike as it tries to tackle surging inflation. But inflation is just one of the many headwinds facing global markets these days. #interestratehike #economy #bankofcanada https://t.co/SHeyrbwhld
14-04-2022 20:15,ZeljkaWalker_TD,The Bank of Canada increased its overnight interest rate by 50 basis points in an effort to tackle surging inflation. #interestratehike #fightinflation https://t.co/3H0VhWKWJC
13-04-2022 22:29,BCHOMEHUNTER,"THE #BC #HOME HUNTER GROUP BREAKING: Trudeauís Bank of #Canada brings in #interestratehike of 0.5%, single biggest hike in twenty years. #Vancouver #WestVan #NorthVan #Burnaby #Coquitlam #Surrey #Langley #FraserValley #VancouverIsland #BCHomeHunter #BCHomeOwner #RealEstate #House https://t.co/0UAVP1lvsF"
13-04-2022 17:18,TradersFest,@BloombergAsia Nice word #jumbo #interestratehike
07-04-2022 12:41,Etsa_GP,@Ohtes_Peace And allegedly #interestratehike next month. Etloba samsokolo for real
05-04-2022 08:36,biztoc,"Some of the first quarterís biggest losers could be the biggest steals, Jim Cramer says #slowdown #cnbcinvestingclub #nasdaq100 #pullback #federalreserve #interestratehike https://t.co/sG5FZ8gy6Z"
04-04-2022 13:49,csnandani,@PrashantmET excellent article. @NileshShah68 @TataMutualFund @KotakMF #MutualFundsSahiHai #balanceadvantagefund @TheMFGuy1 #mutualfunds #debtfunds #yields #interestratehike https://t.co/XXT1gcBJ4r
01-04-2022 13:04,ANBOUND1993,#economicrisk #inflation #deflation #interestratehike
27-03-2022 13:38,Sello_1m,"Guys please check your @StandardBankZA bond debit orders for March 2022. 
Looks like mine was debited twice...
I bank with @FNBSA

#Interestratehike
#doubledeductions"
24-03-2022 21:58,Smokey058,"Interest rate hiked to 7.75% today, meaning all credit payments will also increase. 
#tjproperties #interestratehike 

How much more you will pay on your bond after South Africaís latest interest rate hike https://t.co/qlg1ojW4me via @mybroadband"
22-03-2022 21:00,sophiabera,Some people who currently hold student loans and others planning to soon borrow for their education will be among those impacted. Here's more from @CNBC. #studentloans #interestratehike https://t.co/k9C7NiYkzY https://t.co/R8xXQF1YVZ
21-03-2022 20:05,GED_Tweet,.@Petersen_econ connects the dots today and shows how #Fedís recent #InterestRateHike could result in #global #economic decline if not well-managed by global financial policymakers - #Ukraine crisis adds #uncertainty
18-03-2022 07:21,biztoc,How the Federal Reserve's rate hike impacts student loan borrowers #markkantrowitz #interestratehike #federalreserve #treasurynoteauction #borrowers https://t.co/ZndA1Ttbcg
18-03-2022 06:56,ToursProperty,"The interest rate is going up.

You can read more about it at Estate Agent Today:
https://t.co/MM1YTC4BDl

#interestratehike https://t.co/4NCq3oE4FQ"
18-03-2022 01:36,AndrewHigsdrew,"Federal Reserve approves first #interestRateHike in more than three years, sees six more ahead #FED https://t.co/sQ1hDtUiRe"
17-03-2022 21:00,ZeljkaWalker_TD,The U.S. Federal Reserve has raised interest rates by 25 basis points. But it does so at a time of heightened uncertainty and risk.  #interestratehike #economy https://t.co/OKbmHC4PZH
17-03-2022 08:44,ShannonScholten,"This administration believes the more money you spend, the better things will be.  

Link in bio 

#federalreserve #interestratehike #bidenregime #hardtimes #votradio #VoiceOfTruth #voiceoftruthwithshannonscholten https://t.co/RfMO84qrDl"
17-03-2022 00:36,SmallCapCalls,The Federal Reserve just recently approved a 0.25% interest rate hike. The first interest rate hike in more than 3 years!! The #Crypto market is beginning to drop in response. Time to pump or dump that $BTC youíve been holding?? #interestratehike #whatsnext
17-03-2022 00:00,TradeAlpha_,"Well, the #federalreserve just announced the first #interestratehike since 2018, and in response the EMini S&amp;P500 Futures $ES_F $ES dropped by more than 40 points in less than 10 mins. This inflation wonít be solved by just one rate increase though. #FOMC #StockMarket"
15-03-2022 21:20,biztoc,Stock market news live updates: Stock futures little changed after S&amp;P 500 hits a death cross #yahoofinancelive #bloombergintelligence #gregmcbride #davidnorris #interestratehike #mikemcglone https://t.co/xjsmZG4YRx
15-03-2022 19:19,hpjohn1,"The Joe economy is humming along ?? 
#interestratehike
Investors raised expectations that U.S. central bank will need to act more aggressively to stem surging prices, after data on Thursday showed annual inflation in Feb rose at fastest pace in 40 years. https://t.co/CX4tDXT2qQ"
13-03-2022 23:10,Bansaljiiii,Chart shows 52weeks highs &amp; lows and most important which have fallen most in from their highs in recent crisis #UkraineRussiaWar #inflation #interestratehike https://t.co/mdbG7NZWzf
12-03-2022 18:33,john_bednarski,Fed's Powell set to remove Puch bowl that allowed the #crypto party. #interestrates #interestratehike #FederalReserve #ratehike https://t.co/kdEId6DgN7
07-03-2022 22:14,Nosila2317,"Take heed. My bets are on for April 13th for the next hike. Inflation is here. Get comfortable. Take the blinders off. Plan accordingly. Donít be a mole!
#BOC
#inflation
#interestratehike https://t.co/nxwlF6cAwl"
04-03-2022 21:09,LangListings,"Although refinancing is the most popular way to lower your mortgage payment, itís not always the ideal option.

#interestratehike #makingsenseofthenumbers #keepingyouinformed #refinancemortgages #makingyourequityworkforyou #paulÖhttps://t.co/JlJbM5hJq0 https://t.co/CCzAGPdStf"
03-03-2022 20:49,LangListings,"What does the rate hike mean to you in dollars and cents? You will be paying $12.51 per $100,000 more in mortgage payments. Here is a great chart below.
#paullangcoldwellbankerrmrcobourg #keepingyouinformed #makingsenseofthenumbers #interestratehike https://t.co/it7XDMYlyR"
03-03-2022 20:15,310JohnAdamson,Economists had predicted this. So it comes as no surprise that Canada has raised the key interest rate to .05%. Here's what it means for you. Article by @CraigSLord @globalnews https://t.co/s0LKG6iCnQ #FinanceCanada #interestratehike
03-03-2022 16:30,BlockchainNewsM,"Mr. Powell reiterated that the US @federalreserve is preparing to increase interest rates this month, despite the uncertainty of Ukraine crisis remain.

#US #fed #interestratehike #cryptocurrencies #market

https://t.co/esxrMSFcOp"
03-03-2022 04:44,TheGustusGroup,"INTEREST RATE HIKE! The Bank of Canada raises key interest rate. What does this mean for Home Buyers &amp; Sellers? Call me at 306-221-4785 to discuss. 
https://t.co/u6mPP04E8y
#BankOfCanada #InterestRate #MortgageRates #InterestRateHike #HousingMarket #Inflation #Economy #YXEHomes"
03-03-2022 00:00,JenBourikas,"Bank of Canada raised its target rate to 0.50 percent. 
It is time for borrowers to consider fixed-rate products with terms longer than five years?

#oakvillerealestate #torontorealestate #oakville #toronto #bankofcanada #interestratehike #fixedorvariable #mortgageadvisors https://t.co/vpAvDNTeVR"
02-03-2022 21:48,henganayeri,"??Bank of Canada raises interest rate! ??
.
.
.
.
.
.
.
.
#bankofcanada #interestrates #interestratehike #ottawa #ottawarealtor #ottawarealestate #henga
https://t.co/akx0lDfhV7"
28-02-2022 02:41,miacat47,Prepare for some waves #StockMarket #Inflation #InterestRateHike #Investment https://t.co/MlaQFfCdXy
26-02-2022 16:49,fermatmoney,"It is often difficult to make investment decisions contrary to the market .Having guidance from a proff advisor can assist you in making the tough yet profitable decisions in the long run..

#RussiaVsUkraine
#Pandemic
#Covid19
#Global inflation
#Interestratehike"
26-02-2022 13:42,fermatmoney,"Don't despair amid the inevitable setbacks that investors face, especially during a crisis. If the reasoning behind the investment was sound, stick with it. It should eventually turn around.

#RussiaVsUkraine
#Pandemic
#Covid19
#Global inflation
#Interestratehike"
22-02-2022 17:36,lokmat,"???????- ????? ????? ????, ?? ????????? ?? ?????? ?????? ????? ????????. ??????? ???? ?????? ??? ???????? ??????? ??? ????, ?????? ??????? ????? #Loan #RBI #InterestRateHike #America
https://t.co/C53CILCXQ5"
22-02-2022 17:31,JenBourikas,"Inflation and interest rates. What does this really mean for the real estate market?

Would love to hear your thoughts?
#oakville #toronto #homes #realtor #realestate  #interestratehike #bankofcanada #increasnginterestrates #newhomebuyers #inventory https://t.co/SN2SD0grBp"
17-02-2022 18:28,Akanamali_Myeke,"I relate! ??
#HouseHunters #housing #Balwin #InterestRateHike https://t.co/LTnhbUWPkk"
17-02-2022 11:58,newstrack_eng,More interest rate hikes are likely as inflation in the UK hits a 30-year high. https://t.co/FufJuhasMk #britaineconomy #interestratehike #britaininflation
17-02-2022 11:51,newstrack_eng,More interest rate hikes expected as Britain's inflation hits near 30-yr high https://t.co/zCCFdfLPwC #britaineconomy #interestratehike #britaininflation
16-02-2022 18:44,mag_dhanam,?????? ????? ????????????????? ??? ???????? ???? ??????? #sbi #sbiinterestrate #interestratehike #fixeddepositwithinterestrate https://t.co/92e31FSGBd
16-02-2022 18:05,prosperusasia,"Check out Billyís article to determine which stocks are worth buying before interest rates start climbing!
†
#usmarket #interestratehike #stockidea"
13-02-2022 14:08,anubhavsays,"ëDonít time the marketí is a phrase investors often hear. When it comes to raising money, however, timing does matter. https://t.co/8ijcL144vc #mcpro #Panorama #interestratehike #FII #LIC By @ravi_ananth"
13-02-2022 10:23,karobar_daily,@karobar_daily #FrontPage #RailToZug @PM_nepal_ @ekarobar_daily #InterestRateHike @NepalRastraBank @karobardaily @NepalBankers @AdhikariMaha @kchalise #EPS @MoLESS_Nepal #MinistriesFailToSpend @mofnepal @JSPrabhakar #MeroPaalikaa @mofaganepal #Federalism #LocalGovt #Cartoon #MCC https://t.co/iNDyavLm8X
12-02-2022 03:34,dellyranksindia,"Donít expect rising interest rates to boost your savings account #bankcustomers #bankdepositors #federalreserve #Interestratehike #Savingsaccount #UScommercialbanks https://t.co/qgbYhHto1l
https://t.co/qgbYhHto1l"
12-02-2022 00:06,h_persaud,How many times a day will @CNBC recycle interest hike?! #interestratehike
08-02-2022 18:29,dellyranksindia,"Developing countries brace for impact from Fed rate increases #Developingcountries #federalreserve #globaleconomy #Inflation #Interestratehike https://t.co/lpARabfDeX
https://t.co/lpARabfDeX"
07-02-2022 22:18,biztoc,ECB's Kazaks says July rate hike is unlikely #interestratehike #policymaker #martinskazaks #ratehike #ecb https://t.co/n0g3ZKwAGG
04-02-2022 16:49,TgeAwards,"The @bankofengland will instantly refrain from investing the proceeds of expired gilts, allowing over 200 billion pounds to run off by 2025.
#BankofEngland #inflation #interestratehike
Read More: https://t.co/CXBjBzhSLL
Image Source: Shutterstock https://t.co/cnwyS4z0wY"
04-02-2022 14:02,Biz_Finance,Dollar Index hovering around its lowest point this year https://t.co/iNqvzVdYzr via @bankofengland @Biz_Finance @TreasuryONE @andre_treas1 @henniedk #DollarIndex #interestratehike #USequitymarkets https://t.co/LcWEsidlMC
04-02-2022 00:37,brecordernews,"Gold prices fell on Thursday, weighed down by a spike in U.S. Treasury yields and growing expectations of an aggressive U.S. interest rate hike by the Federal Reserve in March.
https://t.co/r7MExdsUjO

#goldprices #interestratehike   #FederalReserve https://t.co/6arxw2iWhQ"
29-01-2022 23:56,UnlockHEI,"Federal Reserve points to interest rate hike coming in March, the first time in more than three years. https://t.co/QsKItNQlU9

#interestratehike #federalreserve #inflation #CentralBank #USEconomy #economics #finance #stockmarket #fedrates #interestrates"
29-01-2022 21:18,biztoc,"What to expect from markets in the next six weeks, before the Federal Reserve revamps its easy-money stance #centralbank #cmegroup #federalreserve #rollover #interestratehike #mcclain https://t.co/oNkguh3lxg"
28-01-2022 18:30,Ulster_Realtors,"When an interest rate hike happens, savers can make more on their savings, but borrowers will pay more to lenders. Learn what this means for real estate now. #InterestRateHike #MortgageInfo 
https://t.co/cDu4ehzaDz https://t.co/Cj253UsByD"
28-01-2022 02:23,AndrewHigsdrew,#FederalReserve points to #InterestRateHike coming in March #InterestRates #Stocks #Equities https://t.co/NLJAE1Qe3Q
27-01-2022 09:14,anubhavsays,"Fed is working overtime https://t.co/O9kyTOeOra #Balancesheetshrinkage #interestRateHike 
A look at what it means for investors"
26-01-2022 22:33,louiswinthrop,"Will the music continue to play as it did with the fed chair's predecessors or will todays fomc meeting be historic for a panic selloff? I think this fomc meeting is the most anticipated weíve seen in many years. #fomc #interestratehike #inflation 

https://t.co/kGCVAXFwzN https://t.co/yZAfwmH7PN"
26-01-2022 19:38,biztoc,Inflation-fighting Fed likely to flag March interest rate hike #newsconference #sampp #thefed #centralbank #interestratehike https://t.co/Y4tFDJasJQ
26-01-2022 08:58,biztoc,First Mover Asia: Bitcoin Nears $37K Amid Lighter Trading #joelkruger #lmaxdigital #sampp #coindeskindices #dacs #interestratehike https://t.co/FAF2zsjefB
26-01-2022 04:58,biztoc,Federal Reserve likely to signal March interest rate hike this week #centralbank #interestratehike #federalreserve #policymakers #correctionterritory https://t.co/kv3v47pI2U
25-01-2022 21:30,FutureFitSME_US,"Inflation could compel Federal Reserve to enact more than four interest rate hikes this year , according to a Goldman Sachs

#inflation #Fed #interestratehike #traders"
23-01-2022 05:18,biztoc,"Dow Jones, Nasdaq Trade Near Intraday Lows; Netflix Stock Falls 22% On Earnings #interestratehike #aapl #ibd #innovatoribd50etf #russell2000 #ffty https://t.co/hB63licpxv"
21-01-2022 07:28,ProfitPunch,"#US10YT 'cooling off' is good 4 #Equity mkt but the excavation by FIIs &amp; its continuation may give sm more jerks (selling in Lcaps)
Seems like-
&gt;#FIIs know the #Budget outcome b4 
&gt;upcoming #StateElections
&gt;#Inflation #Fed #InterestRateHike 
might be bothering them

#TradeDTrend https://t.co/5UDriGvFWE https://t.co/0RomPtGKot"
15-01-2022 08:10,neesietweets,JPMorgan Chase CEO Dimon Warns of ë6 or 7í Rate Hikes in 2022 ~~ #InterestRateHike : OTW !  https://t.co/t68icjs5aK
14-01-2022 22:07,ScottJoughNJ,"The Bank of Korea starts 2022 by hiking key interest rate to 1.25%
https://t.co/MXlbu65yu0
#SouthKorea 
#InterestRateHike"
12-01-2022 13:22,pettygrove_john,"Interest rate hike warning for South Africa. 

https://t.co/3uE0tWECcp

#realestate #interestrate #interestratehike"
20-12-2021 19:58,ProfParaplanner,"Investors should take action to review their investments in light of rising inflation and the Bank of Englandís interest rate hike, says @deveregroup CEO @nigeljgreen Nigel Green https://t.co/4DwDtZ2e8J #interestratehike"
17-12-2021 15:05,AsianetNewsSN,"???? SBI????? FD ????????? ??????? ???? ??????; ???????????? ??????
https://t.co/zhszqdWHfY
#SBI #INTERESTRATEHIKE #BaseRate #sbiinterestratehike"
15-12-2021 21:43,artexcommunity,"?? Artex is the future of arts!

?? Fed is none of our business 

#Fed #FedMeeting #InterestRateHike #Artex #finance #BSC"
15-12-2021 08:34,biztoc,Stock futures are flat ahead of key Fed decision #interestratehike #policyshift #centralbank #jeromepowell #surveyrespondents #samp https://t.co/15LmncUPwT
03-12-2021 10:15,alphacapitalpk,"Cut-off yields on market treasury bills were increased by up to 229 bps in the first auction held on Wednesday after the interest rate hike on Nov 19.

Source: https://t.co/DWTbJ4Fg1A

#Tbills #treasurybills #alfaadhi #interestratehike"
30-11-2021 07:14,biztoc,Jim Cramerís investment playbook for the Covid omicron variant #netflix #cloudtransition #interestratehike #slowdown #amazonwebservices #madmoney https://t.co/vFBVnwcZjY
25-11-2021 12:16,fpjindia,"The #dollarindex, which measures greenback against six major peers, rose 0.39% at 96.8639 in late trading on Wednesday.

#US #interestratehike #USFed
https://t.co/1c9lvuSj1y"
11-11-2021 01:21,Chausso62794789,@JustinBennettFX Looming interestratehike lets USD grow?
24-10-2021 19:35,AdityaPolsani99,"There is always a risk narrative at any given time. Below is a beautiful table of all the narratives that should cause crash or slow down the economy between 2011 &amp; 2019.

New narrative is #inflation #interestratehike as the #COVID infatuation ends.

@marketplunger1 @MacroOps https://t.co/k1AwDXQZnQ"
14-10-2021 20:31,MrJoeWebster,@AP Is that a surprise #federalreserve #interestratehike that is just about happening.....? #surpriseratehike
14-10-2021 20:31,MrJoeWebster,@BrianDeeseNEC @POTUS Is that a surprise #federalreserve #interestratehike that is just about happening.....?
20-09-2021 23:35,Nawaiwaqt_,"????????? ?? ??? ??? ??? ????? ?? ???? ? ????? ???? ???? ?? ??????
https://t.co/38H10U8RCl
@president_pmln #Condemns #InterestRateHike #Withdrawal 
#Decision"
23-08-2021 10:30,bsindia,"Since the start of the current financial year till July, banking and PSU debt funds have seen outflows of Rs 1,247.44 crore

@ChiragMadia reports 

#InterestRateHike #Banking #PSUs
https://t.co/a7yUIyHP51"
20-07-2021 19:02,JourneyTrade,#BondMarket Pricing in at Least One #InterestRateHike in 2022 - CFO - CFO: #BondMarket Pricing in at Least One #InterestRateHike in 2022 - CFO††CFO https://t.co/9HBHOjTw5d https://t.co/egOOGsRW4v
22-06-2021 08:22,VancouverEye,Brace for higher interest rates. #economy #canada #interestratehike https://t.co/wVjyWfPiGE
19-04-2021 18:57,Viviann57750828,#Canada #finance #debt #canadianfinancials #TrudeauMustGo #Resign #worstPM #FAIL #Communism #deficit #interestrate #canadaindistress #printingmoney #inflation #hyperinflation #interestratehike #food #carbontax https://t.co/6a4o2EIGgG
18-03-2021 16:43,VIDITGUPTA,"#InterestRates #InterestRateHike #EmergingMarkets 

Turkey's central bank sharply hikes key policy rate to 19% 

https://t.co/Ci3IEgbRMI"
22-10-2020 12:51,metin,Itís the economy stupid... said someone once... #interestratehike https://t.co/GKYGUzZAAd
02-09-2019 20:53,EVStellenbosch,"Daniel Silke, political economy analyst and futurist, clarifying  the situation around junk status??????
??https://t.co/oBR78UGQBZ

#causeforoptimism #junkstatus #moodys #interestratehike #consumers #hardhitÖ https://t.co/cv2UMFTxmH"
02-09-2019 19:31,EngelVolkersSt1,"Daniel Silke, political economy analyst and futurist, clarifying the situation around junk status??????
??https://t.co/eHqKYI5UXI

#causeforoptimism #junkstatus #moodys #interestratehike #consumers #hardhit #engelvoelkers #finestrealestate"
15-05-2019 23:31,harshground,I look forward to hearing @AmericanExpress's answer to my @CFPB complaint. #InterestRateHike #RetroactiveInterest #CARDAct2009 https://t.co/WYFrd5GxCf
26-04-2019 22:09,tcwealthptnrs,What are the consequences of the Fedís about-face on the number of interest rate hikes? Find out in the latest Market Commentary.https://t.co/kNCrjK8bYt #interestrates #thefederalreserve #thefed #interestratehike https://t.co/Qg0oLEeBA4
17-04-2019 18:35,TyStic2,"Stop raising interest rates!!
#interestratehike https://t.co/TkPPfOCSvW"
29-03-2019 04:00,tcwealthptnrs,"Have you read CIO Reed Murphy's latest ""Reed Between the Lines"" yet? Murphy discusses the impact of the Fed scaling back its projected interest rate increases. https://t.co/TH3p2tP0Hw #interestratehike #thefed #interestrates #marketcommentary https://t.co/TssnoPExb9"
13-02-2019 20:13,rttn18,#Riksbank Still Signals #InterestRateHike In H2 2019 And Beyond #Sweden #economics #forex #USDSEK #centralbanks #interestrates https://t.co/XAYaeQdXwj https://t.co/sZpaU1V78g
08-01-2019 21:45,richardpmwealth,"More people are going broke in Canada as interest rates rise.

#risinginterestrates #interestratehike #bankofcanada
https://t.co/Zv3OInk4MN"
05-01-2019 23:47,ebenkampfarms,"Boy, do i feel privileged. Not. #InterestRateHike #AgLending https://t.co/tvTU5WseBi"
03-01-2019 18:56,OlivaresTeam,#homebuyers if you are preapproved please take a moment to review your qualification based on the recent #interestratehike
21-12-2018 18:48,ascotwm,"TOPIC: Federal Reserve interest rate hike

Economic commentary by AWM's very own Global Wealth Manager, Shingirai, in episode 15 of Shingirai Speaks
#ascotwealthmanagement #shingiraispeaks #economiccommentary #federalreserve #interestrates #interestratehike 
 #marketupdates https://t.co/6HPSZx1E0G"
21-12-2018 18:37,DanKEberhart,Preparing to go on @CNBC in a few minutes to talk about #oilprices and the impact the Fed #interestratehike had on market confidence. Watch out for #Bears. #OOTT
21-12-2018 12:08,Manos81A,?? ????????. #FederalReserve #Fed  #InterestRate #InterestRateHike #StockMarket https://t.co/lb1QeLf9ko
21-12-2018 04:24,J_Cuadralicious,Why do you need calculus you may ask? Convexity. That is all #InterestRateHike
20-12-2018 23:57,robinbardon,Good news for all you #HomeBuyers! @StatCan_eng has predicted we won't be getting another #InterestRateHike until the #Spring https://t.co/4UNU6fItlW https://t.co/YfYeWt3Qk8
20-12-2018 08:57,Tell_Michelle_,#InterestRateHike I talk #TheGoodTheBadAndTheUgly and if a #recession is coming. https://t.co/IUAH390Glw
20-12-2018 08:20,Tell_Michelle_,#InterestRateHike https://t.co/VkYzojf0fu
20-12-2018 08:10,RightNowNews_,Hereís what you need to know right now about the  #InterestRateHike and how it affects you and your #money. https://t.co/OjeZAEFKZC
20-12-2018 05:45,jpuopolo,"Are you happy with the #Interest rate #Hike

#interestrates 
#InterestRateHike https://t.co/VZapSkwDXf"
20-12-2018 01:01,RightNowNews_,Hereís what you need to know about the #FederalReserve #InterestRateHike https://t.co/Nbl8e5LEVf
18-12-2018 10:04,worldnewsdotcom,"Donald Trump Advises US Federal Reserve Not to Consider Interest Rate Hike

#DonaldTrump #Trump #USFederalReserve #InterestRateHike #President #US #Washington

https://t.co/5mO3wOSbHW https://t.co/yhLJpLIELq"
18-12-2018 00:13,BoB2Trader,"#Fed's #playbook ""#RaiseRates now so they can lower them later"" --&gt; ""Cause a #recession so they can #fix the recession"" 

#FedCrazy #FedPause #FedRateHike #InterestRateHike $SPY $SPX $DIA $DJI $DJIA $IXIC $IWM $IWN $IWO $QQQ $VOO $TLT $IEF $TYX $TNX $TBT $SHV $BIL $BND $JNK $HYG https://t.co/q8hAoJA2pl"
17-12-2018 22:01,BoB2Trader,"#Fed #FedPowell = #HigherRates is #Good for the #Economy

#FedCrazy #FedPause #FedRateHike #InterestRateHike $SPY $SPX $DIA $DJI $DJIA $IXIC $IWM $IWN $IWO $QQQ $VOO $TLT $IEF $TYX $TNX $TBT $SHV $BIL $GBIL $MINT $BND $HYG $JNK $GDX $GLD $BAR $BTC"
17-12-2018 21:58,BoB2Trader,"""Incredible"" Fed Hiking With ""World Blowing Up""

--- #PresidentDonaldJTrump 12/17/2018

#FedCrazy #FedPause #FedRateHike #InterestRateHike $SPY $SPX $DIA $DJI $DJIA $IXIC $IWM $IWN $IWO $QQQ $VOO $TLT $IEF $TYX $TNX $TBT $SHV $BIL $GBIL $MINT $BND $HYG $JNK $GDX $GLD $BAR $BTC"
08-12-2018 14:58,ajmeraxchange,"Will federal reserve halt interest rate hike??

#Poll #GlobalMarket #MarketPoll #StockMarket #ShareMarket #Equity #EquityMarket #FederalMarket #FederalReserve #InterestRateHike"
04-12-2018 18:25,bukosigudla,"@vusumuzikhoza @Julius_S_Malema The presidents timing of announcing crucial decision is interesting.

First he chose to deley his cabinet announcement to allow #interestratehike  to be announced first.

Now he is busy announcing #batohi while be we busy debating land"
23-11-2018 12:03,Comm_Bobo,"Dear @CyrilRamaphosa @PresidencyZA 
We, abahlali balekhawuntiri, cannot afford you white capitalist economy. Asinamali and you're expensive.
#InterestRateHike"
22-11-2018 20:41,GreenArc_GTMC,#GreenArc #InterestRateHike https://t.co/BdA8BzcUot
